schools.0.distance,schools/1/rating,bathrooms,resoFacts.bedrooms,yearBuilt,latitude,longitude,lotSizeInSqft,livingArea,propertyTaxRate,resoFacts/hasCooling,resoFacts/hasHeating,address/city,resoFacts/parkingCapacity,distance_to_city_center,sale_month,sale_week,mortgageRates/thirtyYearFixedRate,high_value_flooring,monthlyHoaFee_imputed,price,resoFacts.hasGarage_True,resoFacts/hasSpa_1.0,resoFacts/hasHomeWarranty_True,resoFacts/hasView_True,resoFacts/homeType_Condo,resoFacts/homeType_Cooperative,resoFacts/homeType_MobileManufactured,resoFacts/homeType_MultiFamily,resoFacts.homeType_SingleFamily,resoFacts/homeType_Townhouse,resoFacts/homeType_Unknown,resoFacts/homeType_VacantLand,resoFacts/hasAttachedProperty_True,nearest_hospital_distance_km,nearest_airport_distance_km,distance_to_beach_km,county,county_clean,gdp_2019,log_gdp_2019,log_distance_to_beach_km
0.8466684299730040,5.0,1.0,2.0,1966.0,36.973194,-121.91487,3136.0,668.0,1.1266666666666700,0,1,Aptos,2.0,1.5157805256246900,6.0,26,5.527,0,0.0,1800000,0.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.06420666853442080,0.13071707671532400,5.594768642754430,Santa Cruz County,Santa Cruz,16467676000.0,23.524665266140200,1.7218319901947900
0.26268511888955300,7.666666666666670,3.0,5.0,1955.0,37.65484,-122.09975,5227.0,2820.0,1.24,1,1,Hayward,2.0,2.2786109871982900,8.0,33,5.527,0,0.0,1225000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.024454044754786500,0.02237458220839590,0.9538781128053400,Alameda County,Alameda,146210749000.0,25.708314904131300,-0.0472193800514002
0.4395024803259040,8.333333333333330,1.0,2.0,1936.0,37.739246,-122.48972,2996.0,1400.0,1.18,0,1,San Francisco,1.0,7.344018601720240,7.0,29,5.527,0,0.0,1305000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,TRUE,0.034335462565549300,0.16628888608984900,2.9129248101753000,San Francisco County,San Francisco,203486742000.0,26.038866689829600,1.0691576658265600
0.43043783244048700,4.333333333333330,2.0,3.0,1979.0,33.83107,-117.82638,13599.0,1854.0,1.07,1,1,Orange,6.0,5.397884340562240,7.0,27,5.527,1,0.0,1180000,0.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.0235883189191332,0.15877404810610200,25.426117780858200,Orange County,Orange,269229776000.0,26.318831037812700,3.2357769048171400
0.20234388636600200,3.6666666666666700,2.0,3.0,1960.0,37.52922,-121.96902,6421.0,1641.0,1.24,1,1,Fremont,5.0,2.7352518847019700,9.0,37,5.527,0,0.0,1865000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.02039463102274080,0.16113767150172700,5.192131175841380,Alameda County,Alameda,146210749000.0,25.708314904131300,1.6471442440752000
0.23013746864613200,8.333333333333330,2.0,4.0,1958.0,34.04867,-118.15518,20003.0,1620.0,1.16,1,1,Monterey Park,2.0,3.356058267824970,7.0,28,5.527,0,0.0,1120000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.01693648776662660,0.1259948933330200,61.42940003026440,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,4.117888548406090
0.6789191327381970,7.666666666666670,3.0,4.0,2007.0,34.052948,-118.14012,8147.0,2958.0,1.16,1,1,Monterey Park,4.0,1.9167478900607600,8.0,35,5.527,0,167.0,2075000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.0039465451706672800,0.11034425832818900,60.95820266105110,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,4.11018842703709
0.24676151533128700,4.666666666666670,2.0,3.0,1916.0,37.741776,-122.47808,4399.0,1707.0,1.18,1,1,San Francisco,1.0,6.338556780691420,7.0,28,5.527,0,0.0,1600000,0.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.022487639262719200,0.16040325712716200,3.462182013997470,San Francisco County,San Francisco,203486742000.0,26.038866689829600,1.2418990301835300
0.40783218795588300,4.0,2.0,3.0,1955.0,33.86172,-118.37119,5796.0,1344.0,1.16,0,1,Redondo Beach,2.0,2.1127351304481700,7.0,31,5.527,0,0.0,1350000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.025140152150534000,0.06633052692387620,2.1057980275427500,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,0.744694505761743
0.43009886646761000,7.666666666666670,2.0,3.0,1978.0,37.530373,-122.282036,5550.0,1320.0,1.11,0,1,San Mateo,2.0,5.276856559076920,6.0,26,5.527,0,0.0,2205000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.017475926814820300,0.03741585850947080,5.541826789516920,San Mateo County,San Mateo,134541113000.0,25.625135662142300,1.712324191805290
0.2417700008180240,5.0,3.0,3.0,1980.0,33.849262,-118.386406,16879.0,1819.0,1.16,0,1,Redondo Beach,2.0,0.18427106521099400,8.0,33,5.527,1,425.0,1315000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,0.0,1.0,0.0,FALSE,TRUE,0.028466587821554500,0.06552941441825170,0.17504306423042000,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,-1.7427232540149800
0.8,6.666666666666670,2.0,3.0,1962.0,33.778973,-118.07237,8264.0,1736.0,1.07,1,1,Los Alamitos,6.0,2.6830942621093900,9.0,36,5.527,0,0.0,1275000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.025970552558254500,0.08826792949310110,5.484812335971580,Orange County,Orange,269229776000.0,26.318831037812700,1.7019828790984100
0.8221307067193220,5.666666666666670,2.0,5.0,1948.0,37.88594,-122.20961,13939.0,2211.0,1.16,0,1,Orinda,2.0,2.8030305376134,7.0,30,5.527,0,0.0,1495000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.056346133794535900,0.16500857704980000,33.24492847358030,Contra Costa County,Contra Costa,80217242000.0,25.108004316243500,3.503902228358050
0.51983761280997,5.0,2.0,2.0,2020.0,37.504536,-121.93574,2526.0,1725.0,1.24,1,1,Fremont,2.0,6.738748391078890,7.0,29,5.527,0,625.0,1160000,1.0,TRUE,FALSE,FALSE,1.0,0.0,0.0,0.0,0.0,0.0,0.0,FALSE,FALSE,0.06082224344401030,0.1420237895635790,9.198218314751420,Alameda County,Alameda,146210749000.0,25.708314904131300,2.219009803860130
0.34275037629487100,7.666666666666670,2.0,3.0,1957.0,37.340027,-121.96826,5520.0,1340.0,1.21,1,1,Santa Clara,2.0,1.9446181542893800,8.0,34,5.527,0,0.0,2085000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.030960540261178300,0.04522404007825610,41.00420079920320,Santa Clara County,Santa Clara,331938134000.0,26.52821444512530,3.713674519972940
0.7217010995000160,5.666666666666670,3.0,4.0,1966.0,34.206146,-118.175545,7859.0,2451.0,1.16,1,1,La Canada Flintridge,2.0,10.229565072440500,8.0,32,5.527,0,226.0,2225000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.04045454985490010,0.18320394735103000,1.0479885483801100,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,0.04687265872093650
0.4878407723616560,5.666666666666670,2.0,2.0,2014.0,36.982185,-122.0011,4051.0,1036.0,1.1266666666666700,0,1,Santa Cruz,4.0,2.7872115275382200,8.0,32,5.527,0,0.0,1150000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.003322547834917100,0.2165053461002760,2.346495528978500,Santa Cruz County,Santa Cruz,16467676000.0,23.524665266140200,0.8529229508503480
0.2526958962393090,4.666666666666670,4.0,4.0,2024.0,37.007862,-121.57938,36839.0,2541.0,1.11,1,1,Gilroy,2.0,1.0102258078764200,7.0,30,5.527,0,0.0,1327000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.029793032661272900,0.0757554859531625,2.8762502911186700,Santa Clara County,Santa Clara,331938134000.0,26.52821444512530,1.0564874635820900
0.4521021818207000,5.666666666666670,2.0,3.0,1972.0,33.886436,-117.89081,7800.0,1601.0,1.07,1,1,Fullerton,3.0,3.5690345901445200,7.0,28,5.527,0,0.0,1215000,1.0,FALSE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.03733638267870270,0.09013526923462810,19.623987645844300,Orange County,Orange,269229776000.0,26.318831037812700,2.9767526774127900
0.6489918229080310,6.333333333333330,3.0,3.0,1988.0,37.521885,-122.33037,2704.0,1780.0,1.11,0,1,San Mateo,2.0,4.591897985253410,8.0,34,5.527,0,78.0,1735000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,TRUE,0.0322343688724814,0.08146580028454480,4.709101380222570,San Mateo County,San Mateo,134541113000.0,25.625135662142300,1.5494971000639800
0.11049591345601900,5.666666666666670,2.0,3.0,1963.0,37.53558,-121.98471,5662.0,1078.0,1.24,1,1,Fremont,2.0,1.4553881959558100,7.0,31,5.527,1,0.0,1265000,1.0,FALSE,FALSE,FALSE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.012155852762914800,0.15011899172655400,3.796463668374260,Alameda County,Alameda,146210749000.0,25.708314904131300,1.3340700198569600
0.5728528775906560,5.333333333333330,3.0,5.0,1969.0,33.735,-118.320435,14902.0,3140.0,1.16,1,1,Rancho Palos Verdes,3.0,6.2450060780341,6.0,26,5.527,0,0.0,2035000,1.0,TRUE,FALSE,TRUE,0.0,0.0,0.0,0.0,1.0,0.0,0.0,FALSE,FALSE,0.014720287297976100,0.07102657458304270,6.296218458032480,Los Angeles County,Los Angeles,819446415000.0,27.431894845561100,1.8399492084217300
